para-00195	The Democratic Labour Party has "a position in their constitution that one should remain abstinent before marriage".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/05/fiona-patten/no-sex-you-minor-parties-slog-it-out-over-abstinen/index.html	None	['Election', 'Social Policy']	Fiona Patten	Michael Koziol, Peter Fray	None	No sex for you! Minor parties slog it out over abstinence	Thursday, September 5, 2013 at 8:34 a.m.	None	['None']
para-00167	Prime Minister Julia Gillard has guaranteed there would be a surplus 165 times.	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/27/tony-abbott/abbott-says-gillard-promised-surplus-165-times/index.html	None	['Budget']	Tony Abbott	Ellie Harvey, Alix Piatek, Peter Fray	None	Abbott says Gillard promised a surplus 165 times	Monday, May 27, 2013 at 4:59 p.m.	None	['Julia_Gillard']
para-00128	Says Labor gave us the "world’s biggest carbon tax".	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/01/liberal-party-australia/Labor-carbon-tax-world-biggest/index.html	None	['Carbon Tax']	Liberal Party of Australia	Michael Koziol, Peter Fray	None	Labor gave us the "world’s biggest" carbon tax	Monday, July 1, 2013 at 4:29 p.m.	None	['None']
para-00166	"Children in our indigenous communities are dying at a faster rate than children in Africa, India and South America."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/28/clive-palmer/palmer-say-indigenous-children-die-faster-rate-chi/index.html	None	['Indigenous Health']	Clive Palmer	Ellie Harvey, Peter Fray	None	Palmer says Indigenous children die at a faster rate than children in Africa, India and South America	Tuesday, May 28, 2013 at 10:31 a.m.	None	['India', 'South_America', 'Africa']
para-00077	"Treasury believes if you reduce company tax, you increase pay, you increase GDP and you increase employment."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/tony-abbott/cutting-companies-will-keep-both-bosses-and-worker/index.html	None	['Economy', 'Tax']	Tony Abbott	Peter Martin, Peter Fray	None	Cutting companies will keep both bosses and workers happy: Abbott	Friday, August 9, 2013 at 9:04 a.m.	None	['None']
para-00183	"The carbon tax is adding $400 to the cost of every car manufactured in Australia."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/tony-abbott/tony-abbott-says-carbon-tax-adds-400-cost-cars-mad/index.html	None	['Carbon Tax', 'Manufacturing']	Tony Abbott	Chris Pash, Bill Adair	None	Tony Abbott says carbon tax adds $400 to the cost of every car made in Australia	Sunday, May 12, 2013 at 12:00 p.m.	None	['Australia']
para-00100	Says moving to an ETS early will have a "significant" negative impact on cutting emissions.	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/25/adam-bandt/will-moving-early-ets-reduce-our-emissions-abateme/index.html	None	['Carbon Tax', 'Climate change', 'Environment']	Adam Bandt	Michael Koziol, Peter Fray	None	Will moving to an early ETS reduce our emissions abatement?	Thursday, July 25, 2013 at 1:17 p.m.	None	['None']
para-00199	Says a lot of schools are not adequately funded: 63 per cent of primary schools don’t offer music lessons.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/04/bill-shorten/will-schools-hire-music-teachers-under-gonski/index.html	None	['Education']	Bill Shorten	Chris Pash, Peter Fray	None	Will schools hire music teachers under Gonski?	Wednesday, September 4, 2013 at 9:28 a.m.	None	['None']
para-00065	"Mr Abbott is effectively saying" he would "extend the GST, both in terms of the rate of the tax, increasing it from 10 per cent, as well as extending its scope presumably to include food."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/kevin-rudd/whats-sacred-gst-scare-campaign-nothing-not-even-v/index.html	None	['Economy', 'Tax']	Kevin Rudd	David Humphries, Michael Koziol, Peter Fray	None	What's sacred in the GST scare campaign? Nothing, not even Vegemite	Tuesday, August 13, 2013 at 8:14 p.m.	None	['Goods_and_Services_Tax_(Australia)', 'Tony_Abbott']
para-00031	"Emissions go up, not down, under the carbon tax."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/25/greg-hunt/hunt-says-emissions-go-under-carbon-tax/index.html	None	['Carbon Tax', 'Environment']	Greg Hunt	Michael Koziol, Peter Fray	None	Hunt says emissions go up under the carbon tax	Wednesday, September 25, 2013 at 8:24 a.m.	None	['None']
para-00049	"Our opponents are outspending us in this campaign in ads 10 to one on negative ads."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/28/kevin-rudd/whos-outspending-who-election-advertising/index.html	None	['Advertising']	Kevin Rudd	Chris Pash, Peter Fray	None	Who's outspending who in election advertising?	Wednesday, August 28, 2013 at 10:30 a.m.	None	['None']
para-00146	"Australia has one of the highest abortion rates in the world."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/john-madigan/dlp-senator-says-australia-has-one-highest-abortio/index.html	None	['Health']	John Madigan	Michael Koziol, David Humphries	None	The DLP's Senator says Australia has one of the highest abortion rates in the world	Wednesday, June 19, 2013 at 10:33 a.m.	None	['None']
para-00191	The Coalition savings target "puts a lie to Mr Rudd’s claim of a black hole of $70 billion".	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/05/joe-hockey/hockey-budget-70-billion-rudd-wrong/index.html	None	['Budget']	Joe Hockey	David Humphries, Peter Fray	None	On budget, if not before time	Thursday, September 5, 2013 at 7:21 p.m.	None	['None']
para-00056	Says political candidates increasingly are drawn from "party hacks", "union officials" and "vested interest groups".	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/23/chris-everyman/Hail-Chris-man-spoke-truth-to-power/index.html	None	['Candidates']	Chris Everyman	David Humphries, Alexia Attwood, Peter Fray	None	Hail Chris 'Everyman': the man who spoke truth to power	Friday, August 23, 2013 at 3:35 p.m.	None	['None']
para-00071	"Tony Abbott and Christopher Pyne want to follow Premier Colin Barnett's lead in WA by privatising our public schools."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/12/bill-shorten/does-coalitions-education-policy-amount-privatisin/index.html	None	['Education']	Bill Shorten	Michael Koziol, Peter Fray	None	Does the Coalition's education policy amount to privatising public schools?	Monday, August 12, 2013 at 9:21 a.m.	None	['Colin_Barnett', 'Tony_Abbott']
para-00184	"Of the 29 advanced economies Australia is ranked 25th for public investment in universities."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/lee-rhiannon/greens-say-australia-ranks-near-bottom-uni-public-/index.html	None	['Education']	Lee Rhiannon	Ellie Harvey, Peter Fray	None	Greens say Australia ranks near bottom on uni public spending	Sunday, May 12, 2013 at 6:00 a.m.	None	['Australia']
para-00108	"Japan has become the world’s third largest economy by processing Australian resources."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/17/clive-palmer/did-australian-resources-build-japan/index.html	None	['Economy', 'Mining']	Clive Palmer	Ellie Harvey, Peter Fray	None	Palmer says Japan is world's third largest economy by processing Australian resources	Wednesday, July 17, 2013 at 1:04 p.m.	None	['Japan', 'Australia']
para-00055	The Fraser Government established the Great Barrier Reef National Park.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/26/tony-abbott/no-drills-reef-thanks-malcolm/index.html	None	['Environment']	Tony Abbott	Jonathan Pearlman, Peter Fray	None	Drills off the reef: thanks, Malcolm Fraser	Monday, August 26, 2013 at 11:01 a.m.	None	['None']
para-00073	Less than 2 per cent of boat crew coming to Australia this year are being charged and prosecuted for people smuggling.	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/11/scott-morrison/liberals-says-less-2-pct-boat-crew-bringing-asylum/index.html	None	['Asylum Seekers']	Scott Morrison	Chris Pash, Peter Fray	None	Liberals says less than 2 pc of boat crew bringing asylum seekers are being prosecuted	Sunday, August 11, 2013 at 7:52 p.m.	None	['Australia']
para-00072	"As a result of [Labor] policies, the number of children in approved child care has grown to more than one million."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/11/kate-ellis/more-one-million-children-child-care-who-thank/index.html	None	['Child Care']	Kate Ellis	Ellie Harvey, Peter Martin, Peter Fray	None	More than one million children in child care - but who to thank?	Sunday, August 11, 2013 at 8:13 p.m.	None	['None']
para-00020	On towing boats back to Indonesia.	half flip	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/08/liberal-party-australia/will-boats-be-turned-or-towed-back/index.html	None	['Asylum Seekers', 'Border Protection']	Liberal Party of Australia	Flynn Murphy, Chris Pash, Michael Koziol, Peter Fray	None	Will the boats be turned or towed back?	Tuesday, October 8, 2013 at 3:00 p.m.	None	['Indonesia']
para-00041	"We’ll end Labor’s big waste – like the $11.5 billion in border protection cost blowouts."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/30/tony-abbott/blowing-boats-budget-out-water/index.html	None	['Asylum Seekers', 'Border Protection', 'Immigration', 'Refugees']	Tony Abbott	Jonathan Pearlman, Peter Fray	None	Blowing the boats budget out of the water	Friday, August 30, 2013 at 1:40 p.m.	None	['None']
para-00005	Says over half a million houses where construction had already commenced have been cut from Labor’s NBN.	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/15/australian-labor-party/have-500000-houses-where-construction-had-commence/index.html	None	['National Broadband Network']	Australian Labor Party	Flynn Murphy, Peter Fray	None	Have 500,000 houses where construction had commenced been cut from Labor's NBN?	Friday, November 15, 2013 at 4:07 p.m.	None	['None']
para-00144	Says: "I did not today say anything about same-sex marriage."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/cory-bernardi/liberal-senator-cory-bernardi-says-i-did-not-today/index.html	None	['Same-sex marriage']	Cory Bernardi	David Humphries, Emma Lancaster, Peter Fray	None	Senator Bernadi says “I did not today say anything about same-sex marriage."	Wednesday, June 19, 2013 at 6:51 p.m.	None	['None']
para-00096	Says the Coalition has "opposed three times more Bills than have been opposed as a percentage by any previous Parliament".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/31/anthony-albanese/how-obstructionist-was-tony-abbotts-coalition/index.html	None	['Political stability']	Anthony Albanese	Michael Koziol, Nicholas Gerhard, Peter Fray	None	How obstructionist was Tony Abbott's Coalition?	Wednesday, July 31, 2013 at 11:36 a.m.	None	['None']
para-00112	Moving immediately to a floating carbon price would result in "a black hole of up to $15 billion in the budget".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/15/joe-hockey/early-ets-would-hurt-budget-how-much/index.html	None	['Budget', 'Carbon Tax', 'Economy']	Joe Hockey	Peter Martin, Peter Fray	None	An early ETS would hurt the budget - but by how much?	Monday, July 15, 2013 at 8:06 a.m.	None	['None']
para-00122	Despite the GFC, youth unemployment has been lower in the Rudd-Gillard Labor years than under John Howard.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/06/kate-ellis/GFC-Youth-Unemployment-lower-Labor-than-Howard/index.html	None	['Employment']	Kate Ellis	Su-Lin Tan, Peter Fray	None	Despite the GFC, youth unemployment has been lower in the Rudd-Gillard Labor years than under John Howard.	Saturday, July 6, 2013 at 11:15 a.m.	None	['John_Howard']
para-00131	"Since Australia’s carbon price began last July, emissions from the electricity sector have dropped 7.4% while renewable energy generation is up 30%."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/28/tony-windsor/windsor-carbon-pricing-farewell-fact-check/index.html	None	['Carbon Tax', 'Climate change']	Tony Windsor	Flynn Murphy, Su-Lin Tan, Peter Fray	None	Windsor on carbon pricing: a farewell fact-check	Friday, June 28, 2013 at 5:33 p.m.	None	['Australia']
para-00190	"If Labor sneaks back, the carbon tax stays and goes up to $38 a tonne by 2020 and an almost unimaginable $350 a tonne by 2050."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/06/tony-abbott/abbott-claims-carbon-tax-will-hit-350-tonne-will-i/index.html	None	['Carbon Tax']	Tony Abbott	Peter Martin, Peter Fray	None	Abbott claims the carbon tax will hit $350 a tonne. Will it?	Friday, September 6, 2013 at 9:57 a.m.	None	['None']
para-00017	"The Business Council, the Minerals Council, the Australian Industry Group, the Australian Chamber of Commerce and Industry, have all called for the [carbon] tax to be repealed."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/15/greg-hunt/hunt-counts-support-business-groups/index.html	None	['Carbon Tax', 'Climate change', 'Economy', 'Environment']	Greg Hunt	Michael Koziol, Peter Fray	None	Hunt counts support from business groups	Tuesday, October 15, 2013 at 1:02 p.m.	None	['None']
para-00119	"Labour productivity is rising faster under our workplace relations laws than it did under WorkChoices."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/09/chris-bowen/labour-productivity-rising-faster-under-alp-workch/index.html	None	['Economy', 'Productivity']	Chris Bowen	David Humphries, Peter Fray	None	Labour productivity rising faster under ALP than WorkChoices	Tuesday, July 9, 2013 at 11:42 a.m.	None	['None']
para-00038	"There’s no doubt that the election was a referendum on the carbon tax."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/12/julie-bishop/referendum-carbon-tax-myths-mandates/index.html	None	['Carbon Tax', 'Election']	Julie Bishop	Peter Fray, Michael Koziol	None	A referendum on the carbon tax? The myth of mandates	Thursday, September 12, 2013 at 12:17 p.m.	None	['None']
para-00006	The Coalition needs to increase the debt limit because Labor "trashed the house before they were evicted".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/15/tony-abbott/Whats-been-trashed-economy-Labor-both/index.html	None	['Debt', 'Economy']	Tony Abbott	Jonathan Pearlman, Peter Fray	None	What's been trashed? The economy, Labor or both?	Friday, November 15, 2013 at 6:03 a.m.	None	['Coalition_(Australia)', 'Australian_Labor_Party']
para-00135	"Our economic relationship with China alone now accounts for nearly 10 per cent of the total size of our economy."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/kevin-rudd/kevin-rudd-says-china-trade-now-represents-10-cent/index.html	None	['Economy']	Kevin Rudd	Chris Pash, Alix Piatek, Su-Lin Tan, Peter Fray	None	Kevin Rudd says China trade now represents 10 per cent of Australian economy	Wednesday, June 26, 2013 at 6:27 p.m.	None	['China']
para-00089	"The Coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/04/penny-wong/coalition-return-federal-budget-good-position-gove/index.html	None	['Budget']	Penny Wong	Peter Martin, Peter Fray	None	"The coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts."	Sunday, August 4, 2013 at 7:59 p.m.	None	['None']
para-00159	Queenslanders save "$475 per head on state taxes" when compared to the average of other states and territories.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/05/tim-nicholls/queenslanders-save-475-capita-state-taxes-compared/index.html	None	['Budget', 'Tax']	Tim Nicholls	Chris Pash, Su-Lin Tan, Peter Fray	None	Queenslanders save $475 per capita on state taxes compared to the average taxes of the other states	Wednesday, June 5, 2013 at 6:27 p.m.	None	['None']
para-00029	"If people are fit to get on a boat, they'll be quickly deemed fit to fly."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/26/scott-morrison/whos-fit-fly-morrison-moves-speed-asylum-seeker-tr/index.html	None	['Asylum Seekers', 'Health']	Scott Morrison	Michael Koziol, Peter Fray	None	Who's fit to fly? Morrison moves to speed up asylum seeker transfers	Thursday, September 26, 2013 at 5:52 p.m.	None	['None']
para-00019	Says Bill Shorten's proposed Labor Party quotas for LGBTI and indigenous Australians would constitute "law-breaking discrimination".	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/10/cory-bernardi/are-shortens-quotas-law-breaking-discrimination/index.html	None	['Indigenous Affairs', 'Industrial relations', 'LGBTI', 'Labor hopefuls', "Women's Rights", 'Workers rights']	Cory Bernardi	Flynn Murphy, Jack Fisher, Michael Koziol, Peter Fray	None	Are Shorten's quotas 'law-breaking discrimination'?	Thursday, October 10, 2013 at 12:14 p.m.	None	['Bill_Shorten', 'Australian_Labor_Party', 'LGBT', 'Australia']
para-00157	More people have arrived illegally by boat than the population of Geraldton, Busselton, Kalgoorlie, Gawler, Victor Harbor, Mount Gambier, Devonport, Melton, Shepparton, Albury, Queanbeyan, Wagga Wagga, Port Macquarie, Tamworth, Coffs Harbour, Hervey Bay, Bundaberg and Gladstone.	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/07/liberal-party-australia/these-eighteen-towns-have-lower-population-illegal/index.html	None	['Asylum Seekers', 'Campaign ads']	Liberal Party of Australia	Alix Piatek, Peter Fray	None	Do these eighteen towns have a lower population than the illegal boat arrivals under Labor?	Friday, June 7, 2013 at 3:34 p.m.	None	['Kalgoorlie', 'Geraldton', 'Bundaberg', 'Gawler,_South_Australia', 'Wagga_Wagga', 'Albury', 'Tamworth,_New_South_Wales']
para-00095	"The red tape burden has increased exponentially... Under this government we have seen 21,000 new regulations and just 300 regulations go out."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/31/tony-abbott/coalition-says-labor-adding-red-tape-adding-21000-/index.html	None	['Regulation']	Tony Abbott	Ellie Harvey, Peter Fray	None	Coalition says Labor's red tape burden is on the rise	Wednesday, July 31, 2013 at 1:46 p.m.	None	['None']
para-00016	"On average, households will be around $550 better off in 2014-15 than they would have been with the carbon tax in place."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/17/tony-abbott/abbott-households-better-off-without-carbon-tax/index.html	None	['Carbon Tax', 'Cost of living']	Tony Abbott	Michael Koziol, Flynn Murphy, Peter Fray	None	Abbott says households will be $550 better off in 2014/15 without the carbon tax	Thursday, October 17, 2013 at 3:16 p.m.	None	['None']
para-00069	"Under Labor you will effectively be taxed twice on your savings, once when you earn the money and again when it sits in the bank."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/luke-hartsuyker/double-or-nothing-coalition-says-labor-will-effect/index.html	None	['Tax']	Luke Hartsuyker	Peter Martin, Peter Fray	None	Double or nothing: Coalition says Labor will effectively tax you twice on savings	Tuesday, August 13, 2013 at 10:26 a.m.	None	['None']
para-00214	"Anyone who lives in the Territory who believes that this is all a level playing field with the rest of the country I think has got rocks in their head."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/21/kevin-rudd/go-north-and-subsidise-there-case-nt-tax-breaks/index.html	None	['Northern Development']	Kevin Rudd	Peter Martin, Peter Fray	None	Go North and subsidise: is there a case for NT tax breaks?	Wednesday, August 21, 2013 at 9:01 a.m.	None	['None']
para-00132	Boat people "are not people fleeing persecution ... they are coming here as economic migrants".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/28/bob-carr/are-boat-people-economic-migrants/index.html	None	['Asylum Seekers', 'Immigration']	Bob Carr	Chris Pash, Su-Lin Tan, Peter Fray	None	Are boat people 'economic migrants'?	Friday, June 28, 2013 at 4:11 p.m.	None	['None']
para-00148	"New South Wales will run out of gas – literally, run out of gas – by 2016 if they don't get some of their coal seam areas developed."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/17/ian-macfarlane/macfarlane-says-nsw-will-run-out-gas-2016-without-/index.html	None	['Energy', 'Mining']	Ian Macfarlane	Ellie Harvey, Alix Piatek, Peter Fray	None	Macfarlane says NSW will run out of gas by 2016 without CSG	Monday, June 17, 2013 at 5:57 p.m.	None	['None']
para-00050	"When Abbott was Health Minister there was a shortage of GPs because he put a cap on GP training places."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/27/tanya-plibersek/did-abbott-create-gp-shortage/index.html	None	['Health', 'Workforce Planning']	Tanya Plibersek	Flynn Murphy, Peter Fray	None	Did Tony Abbott create a GP shortage?	Tuesday, August 27, 2013 at 10:27 a.m.	None	['General_practitioner']